neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split,is_control,orig_activation,mean_val,mean_source,precision
L31_N12923,31,12923,lack_of_knowledge,lok_0000,4.044427871704102,4.026088714599609,-0.018339157104492188,0.14213667809963226,0.14072895050048828,0.13027599453926086,working,False,-0.75,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0001,2.6345889568328857,2.6338939666748047,-0.0006949901580810547,0.2704528570175171,0.2705218493938446,0.13027599453926086,working,False,-0.55859375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0002,3.6772189140319824,3.6652603149414062,-0.011958599090576172,0.1903911978006363,0.18665747344493866,0.13027599453926086,working,False,-0.83984375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0003,2.2228846549987793,2.232145309448242,0.00926065444946289,0.3681485950946808,0.36282429099082947,0.13027599453926086,working,False,-0.8984375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0004,3.0926129817962646,3.0708346366882324,-0.021778345108032227,0.28580066561698914,0.2812991440296173,0.13027599453926086,working,False,-0.85546875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0005,1.8770798444747925,1.8804782629013062,0.003398418426513672,0.4893959164619446,0.48890167474746704,0.13027599453926086,working,False,-0.76953125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0006,2.4075398445129395,2.3823461532592773,-0.02519369125366211,0.2579793632030487,0.2810947299003601,0.13027599453926086,working,False,-0.83984375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0007,2.113173007965088,2.121473789215088,0.00830078125,0.5010701417922974,0.49796074628829956,0.13027599453926086,working,False,-0.79296875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0008,3.392334222793579,3.361356496810913,-0.030977725982666016,0.21907633543014526,0.2252160608768463,0.13027599453926086,working,False,-1.09375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0009,3.6822702884674072,3.679795980453491,-0.0024743080139160156,0.24501986801624298,0.24566961824893951,0.13027599453926086,working,False,-0.609375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0010,3.358309507369995,3.3450801372528076,-0.0132293701171875,0.18222491443157196,0.18904440104961395,0.13027599453926086,working,False,-0.88671875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0011,2.8617026805877686,2.8684322834014893,0.006729602813720703,0.27499616146087646,0.27426987886428833,0.13027599453926086,working,False,-0.84765625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0012,2.742555618286133,2.7450692653656006,0.0025136470794677734,0.22649447619915009,0.22621378302574158,0.13027599453926086,working,False,-0.75,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0013,2.598940849304199,2.5947988033294678,-0.004142045974731445,0.2619326412677765,0.25516146421432495,0.13027599453926086,working,False,-0.875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0014,2.6442325115203857,2.630983352661133,-0.01324915885925293,0.25959405303001404,0.25539445877075195,0.13027599453926086,working,False,-0.7734375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0015,2.6714696884155273,2.6802098751068115,0.00874018669128418,0.3316354751586914,0.32999515533447266,0.13027599453926086,working,False,-0.8203125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0016,2.7104954719543457,2.712705612182617,0.0022101402282714844,0.29208657145500183,0.28946593403816223,0.13027599453926086,working,False,-0.80859375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0017,2.5217416286468506,2.5261576175689697,0.004415988922119141,0.4598381221294403,0.4584253430366516,0.13027599453926086,working,False,-0.94140625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0018,2.0462069511413574,2.0579352378845215,0.011728286743164062,0.3605740964412689,0.3566332757472992,0.13027599453926086,working,False,-0.7890625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0019,2.8295650482177734,2.8389692306518555,0.009404182434082031,0.25445348024368286,0.25209736824035645,0.13027599453926086,working,False,-0.81640625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0020,2.805159568786621,2.8146142959594727,0.009454727172851562,0.20150157809257507,0.20022878050804138,0.13027599453926086,working,False,-0.890625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0021,1.9283125400543213,1.9313288927078247,0.003016352653503418,0.341476708650589,0.34121763706207275,0.13027599453926086,working,False,-0.74609375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0022,3.8852150440216064,3.8530092239379883,-0.032205820083618164,0.18723361194133759,0.19526663422584534,0.13027599453926086,working,False,-0.734375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0023,2.4789066314697266,2.4819679260253906,0.0030612945556640625,0.3128931522369385,0.31228819489479065,0.13027599453926086,working,False,-0.65234375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0024,2.6527509689331055,2.6932380199432373,0.040487051010131836,0.26173651218414307,0.2382260411977768,0.13027599453926086,working,False,-0.75390625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0025,2.3286519050598145,2.3361101150512695,0.007458209991455078,0.33293116092681885,0.33181992173194885,0.13027599453926086,working,False,-0.80078125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0026,4.582874298095703,4.5641255378723145,-0.018748760223388672,0.11739169806241989,0.11527132987976074,0.13027599453926086,working,False,-1.0390625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0027,3.954996109008789,3.930788278579712,-0.02420783042907715,0.11911413073539734,0.12479179352521896,0.13027599453926086,working,False,-1.046875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0028,2.4586567878723145,2.464348793029785,0.005692005157470703,0.4737450182437897,0.47046682238578796,0.13027599453926086,working,False,-0.74609375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0029,1.180308222770691,1.1848182678222656,0.004510045051574707,0.7928374409675598,0.7920621037483215,0.13027599453926086,working,False,-0.8125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0030,2.3626232147216797,2.4126198291778564,0.04999661445617676,0.3356677293777466,0.30841565132141113,0.13027599453926086,working,False,-0.6875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0031,3.636009931564331,3.6087331771850586,-0.02727675437927246,0.12988078594207764,0.13462667167186737,0.13027599453926086,working,False,-1.109375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0032,3.073624849319458,3.07387113571167,0.00024628639221191406,0.18252533674240112,0.18267802894115448,0.13027599453926086,working,False,-0.96484375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0033,3.224072217941284,3.194631576538086,-0.029440641403198242,0.2473834902048111,0.2579682767391205,0.13027599453926086,working,False,-0.78515625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0034,2.3868513107299805,2.3827450275421143,-0.004106283187866211,0.5323070883750916,0.5336742401123047,0.13027599453926086,working,False,-0.6875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0035,4.161282539367676,4.143320083618164,-0.01796245574951172,0.11446242779493332,0.12000246345996857,0.13027599453926086,working,False,-0.9140625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0036,1.9998188018798828,1.9645341634750366,-0.03528463840484619,0.37020087242126465,0.3959748446941376,0.13027599453926086,working,False,-0.77734375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0037,2.0874557495117188,2.094705581665039,0.0072498321533203125,0.46639129519462585,0.4646831452846527,0.13027599453926086,working,False,-0.81640625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0038,2.8233840465545654,2.738323926925659,-0.08506011962890625,0.361614853143692,0.39145317673683167,0.13027599453926086,working,False,-0.8671875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0039,2.3275132179260254,2.336470603942871,0.008957386016845703,0.23865818977355957,0.23634041845798492,0.13027599453926086,working,False,-0.66015625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0040,3.46665620803833,3.47108793258667,0.004431724548339844,0.227962926030159,0.23121638596057892,0.13027599453926086,working,False,-0.87890625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0041,2.720463514328003,2.7166149616241455,-0.003848552703857422,0.36175957322120667,0.3629912734031677,0.13027599453926086,working,False,-0.8046875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0042,1.7685669660568237,1.7796504497528076,0.011083483695983887,0.36590248346328735,0.36104530096054077,0.13027599453926086,working,False,-0.8125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0043,1.5265700817108154,1.5329912900924683,0.006421208381652832,0.6215920448303223,0.6198341250419617,0.13027599453926086,working,False,-0.486328125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0044,3.9388327598571777,3.90816068649292,-0.030672073364257812,0.17595285177230835,0.16974352300167084,0.13027599453926086,working,False,-0.87890625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0045,3.285094976425171,3.256862163543701,-0.028232812881469727,0.19136813282966614,0.19828540086746216,0.13027599453926086,working,False,-0.84375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0046,2.6036014556884766,2.5740537643432617,-0.029547691345214844,0.25284746289253235,0.24180744588375092,0.13027599453926086,working,False,-0.94921875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0047,2.8924102783203125,2.870260238647461,-0.022150039672851562,0.2517569959163666,0.24565479159355164,0.13027599453926086,working,False,-0.93359375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0048,4.349394798278809,4.328019142150879,-0.021375656127929688,0.12493906915187836,0.13156892359256744,0.13027599453926086,working,False,-0.75390625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0049,2.712174892425537,2.705569267272949,-0.006605625152587891,0.2975151836872101,0.28694266080856323,0.13027599453926086,working,False,-0.87890625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0050,2.2636561393737793,2.250397205352783,-0.013258934020996094,0.24063259363174438,0.23462015390396118,0.13027599453926086,working,False,-0.66796875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0051,2.766242504119873,2.743689775466919,-0.0225527286529541,0.2990405559539795,0.3101774752140045,0.13027599453926086,working,False,-0.84765625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0052,3.282622814178467,3.258976459503174,-0.02364635467529297,0.1982419490814209,0.20616041123867035,0.13027599453926086,working,False,-0.8671875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0053,3.0120997428894043,3.011695384979248,-0.00040435791015625,0.20788246393203735,0.20838800072669983,0.13027599453926086,working,False,-0.08154296875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0054,1.7432832717895508,1.7334702014923096,-0.009813070297241211,0.4196617603302002,0.4230385422706604,0.13027599453926086,working,False,-0.58203125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0055,2.3850274085998535,2.386465311050415,0.0014379024505615234,0.2911703586578369,0.29103100299835205,0.13027599453926086,working,False,-0.443359375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0056,2.0546822547912598,2.056257724761963,0.001575469970703125,0.37190210819244385,0.3717156648635864,0.13027599453926086,working,False,-0.5234375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0057,4.229706764221191,4.195973873138428,-0.03373289108276367,0.18347591161727905,0.1907469779253006,0.13027599453926086,working,False,-0.953125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0058,2.3795242309570312,2.365670919418335,-0.013853311538696289,0.29174545407295227,0.2828153371810913,0.13027599453926086,working,False,-0.86328125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0059,2.465601921081543,2.3953261375427246,-0.07027578353881836,0.3056091070175171,0.3161561191082001,0.13027599453926086,working,False,-0.87109375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0060,2.7052955627441406,2.711308002471924,0.006012439727783203,0.2679775059223175,0.2672177255153656,0.13027599453926086,working,False,-0.77734375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0061,1.6497881412506104,1.6499789953231812,0.00019085407257080078,0.5382407903671265,0.5382332801818848,0.13027599453926086,working,False,-0.62109375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0062,3.9446985721588135,3.9347925186157227,-0.00990605354309082,0.1294829100370407,0.1274813860654831,0.13027599453926086,working,False,-0.82421875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0063,2.079029083251953,2.1046347618103027,0.02560567855834961,0.2861521542072296,0.2808403968811035,0.13027599453926086,working,False,-0.8359375,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0064,2.705643892288208,2.692009210586548,-0.013634681701660156,0.25039762258529663,0.2422633022069931,0.13027599453926086,working,False,-0.87890625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0065,2.222137451171875,2.2225208282470703,0.0003833770751953125,0.3271794319152832,0.32716134190559387,0.13027599453926086,working,False,-0.6875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0066,4.114382743835449,4.110584735870361,-0.0037980079650878906,0.18712453544139862,0.18542994558811188,0.13027599453926086,working,False,-0.91796875,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0067,3.474945545196533,3.482872724533081,0.007927179336547852,0.3328196406364441,0.33067622780799866,0.13027599453926086,working,False,-0.89453125,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0068,2.5523579120635986,2.527416944503784,-0.024940967559814453,0.26151013374328613,0.2519899308681488,0.13027599453926086,working,False,-0.90625,-0.4731648763020833,pooled_controls,bf16
L31_N12923,31,12923,lack_of_knowledge,lok_0069,2.786470890045166,2.7490291595458984,-0.03744173049926758,0.2579359710216522,0.2471940666437149,0.13027599453926086,working,False,-0.6875,-0.4731648763020833,pooled_controls,bf16
