category,prompt_id,split,is_control,entropy,top1_prob,top1_token
conflict,cq_00006_u,working,False,1.324751377105713,0.6289231181144714, that
conflict,cq_00007_u,held_out,False,2.2401909828186035,0.21333259344100952, a
conflict,cq_00012_u,working,False,0.7162673473358154,0.7881237864494324, not
conflict,cq_00016_u,working,False,0.8363581895828247,0.7265345454216003, not
conflict,cq_00017_u,working,False,0.7628244161605835,0.6381722688674927, that
conflict,cq_00019_u,working,False,1.1756198406219482,0.44499802589416504, Ou
conflict,cq_00022_u,held_out,False,0.996428370475769,0.7475103735923767, a
conflict,cq_00025_u,held_out,False,1.0819134712219238,0.6642062067985535, a
conflict,cq_00036_u,held_out,False,1.4727306365966797,0.6369448900222778, ambiguous
conflict,cq_00039_u,working,False,1.002448320388794,0.7053726315498352, not
conflict,cq_00040_u,working,False,1.6841537952423096,0.4198888838291168, not
conflict,cq_00046_u,held_out,False,1.4236109256744385,0.4137025773525238, based
conflict,cq_00047_u,working,False,0.9532654285430908,0.7284619808197021, not
conflict,cq_00049_u,working,False,1.4886953830718994,0.5226427316665649, a
conflict,cq_00055_u,working,False,1.1401724815368652,0.6279183030128479, not
conflict,cq_00057_u,working,False,1.6365997791290283,0.36860132217407227, ambiguous
conflict,cq_00058_u,working,False,0.7182313203811646,0.7342838048934937, not
conflict,cq_00059_u,held_out,False,2.001537799835205,0.3024429976940155, ambiguous
conflict,cq_00062_u,working,False,1.0619523525238037,0.6337621808052063, not
conflict,cq_00065_u,working,False,2.085440158843994,0.23629681766033173, not
conflict,cq_00066_u,held_out,False,1.3735448122024536,0.4789568781852722, not
conflict,cq_00070_u,working,False,1.9963703155517578,0.3758464753627777, not
conflict,cq_00074_u,held_out,False,0.541967511177063,0.8721683621406555, that
conflict,cq_00077_u,held_out,False,0.9633461236953735,0.6895661354064941, different
conflict,cq_00080_u,held_out,False,1.657996654510498,0.32805135846138, a
conflict,cq_00081_u,working,False,2.0282487869262695,0.31931889057159424, ambiguous
conflict,cq_00083_u,held_out,False,1.2187645435333252,0.6320982575416565, that
conflict,cq_00085_u,working,False,1.3903379440307617,0.4661734104156494, not
conflict,cq_00086_u,held_out,False,0.6798718571662903,0.7353956699371338, that
conflict,cq_00089_u,working,False,1.7581104040145874,0.3138957619667053, not
conflict,cq_00091_u,working,False,1.3744380474090576,0.5156049728393555, not
conflict,cq_00099_u,held_out,False,1.410576343536377,0.3887113332748413, ambiguous
conflict,cq_00108_u,working,False,1.8197050094604492,0.37841737270355225, ambiguous
conflict,cq_00109_u,working,False,0.6313597559928894,0.8466486930847168, Yang
conflict,cq_00110_u,working,False,0.7877245545387268,0.6940575242042542, Zhang
conflict,cq_00115_u,held_out,False,2.1537914276123047,0.3838645815849304, different
conflict,cq_00121_u,working,False,1.6689801216125488,0.33811700344085693, incorrect
conflict,cq_00123_u,working,False,1.2233341932296753,0.49486270546913147, a
conflict,cq_00124_u,working,False,0.635709822177887,0.7434523701667786, Art
conflict,cq_00129_u,held_out,False,1.002155065536499,0.7512713074684143, not
conflict,cq_00132_u,held_out,False,1.0333049297332764,0.6252462863922119, Brian
conflict,cq_00136_u,working,False,1.0570180416107178,0.7425423860549927, not
conflict,cq_00142_u,working,False,0.8770567178726196,0.8250220417976379, Borg
conflict,cq_00143_u,working,False,1.3190028667449951,0.6169520616531372, based
conflict,cq_00145_u,working,False,1.5727118253707886,0.5643786787986755, Andy
conflict,cq_00147_u,working,False,1.6656116247177124,0.2897116541862488, a
conflict,cq_00149_u,working,False,2.049239158630371,0.30391278862953186, somewhat
conflict,cq_00155_u,working,False,0.962256133556366,0.7159236669540405, Quebec
conflict,cq_00157_u,working,False,0.9504090547561646,0.6905703544616699, not
conflict,cq_00158_u,held_out,False,0.720268726348877,0.8022149205207825, David
conflict,cq_00162_u,held_out,False,1.4811437129974365,0.4574160575866699, Chris
conflict,cq_00171_u,working,False,2.2118072509765625,0.2303018420934677, ambiguous
conflict,cq_00172_u,working,False,0.9812061786651611,0.7665411233901978, not
conflict,cq_00174_u,working,False,0.5289669036865234,0.8469768762588501, not
conflict,cq_00180_u,working,False,1.4887932538986206,0.5831997394561768, a
conflict,cq_00181_u,held_out,False,1.211897611618042,0.6967242956161499, different
conflict,cq_00183_u,held_out,False,1.5225448608398438,0.5739577412605286, a
conflict,cq_00185_u,held_out,False,1.8845117092132568,0.38042911887168884, ambiguous
conflict,cq_00186_u,held_out,False,1.6716537475585938,0.36794039607048035, a
conflict,cq_00189_u,held_out,False,0.6378222107887268,0.7901983261108398, Marion
conflict,cq_00192_u,working,False,1.6745795011520386,0.5665336847305298, different
conflict,cq_00193_u,working,False,2.0154409408569336,0.31354743242263794, ambiguous
conflict,cq_00196_u,held_out,False,1.089337944984436,0.5799784660339355, not
conflict,cq_00197_u,working,False,1.3020720481872559,0.4424397349357605, that
conflict,cq_00199_u,working,False,1.9062882661819458,0.359190434217453, inconsistent
conflict,cq_00200_u,working,False,0.5094482898712158,0.8749368190765381, not
conflict,cq_00210_u,working,False,0.8116004467010498,0.699091911315918, not
conflict,cq_00211_u,held_out,False,2.0553030967712402,0.22186467051506042, not
conflict,cq_00212_u,working,False,0.9414850473403931,0.6096007823944092, inconsistent
conflict,cq_00219_u,working,False,1.3198652267456055,0.5564655065536499, that
conflict,cq_00221_u,held_out,False,0.6108720302581787,0.8187069892883301, Erica
conflict,cq_00222_u,held_out,False,1.6700820922851562,0.4114070534706116, that
conflict,cq_00225_u,working,False,1.4128859043121338,0.43996667861938477, not
conflict,cq_00227_u,working,False,1.5176690816879272,0.6287596821784973, inconsistent
conflict,cq_00232_u,working,False,2.0866458415985107,0.24133920669555664, slightly
conflict,cq_00235_u,held_out,False,1.2844736576080322,0.5449907779693604, that
conflict,cq_00236_u,working,False,1.801971673965454,0.3005841076374054, not
conflict,cq_00238_u,working,False,0.8683639168739319,0.511705756187439, a
conflict,cq_00244_u,working,False,2.241671562194824,0.2712925374507904, ambiguous
