neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0000,1.141026258468628,1.1425201892852783,0.0014939308166503906,0.7381629943847656,0.7379620671272278,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0001,0.8967691659927368,0.9050450325012207,0.008275866508483887,0.8522981405258179,0.8500350117683411,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0002,1.065512776374817,1.114501714706421,0.048988938331604004,0.7688822746276855,0.7510845065116882,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0003,1.0426368713378906,1.0680087804794312,0.025371909141540527,0.78145432472229,0.7750105261802673,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0004,1.8142015933990479,1.822838306427002,0.008636713027954102,0.6210058927536011,0.6193386912345886,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0005,0.15504759550094604,0.16227509081363678,0.007227495312690735,0.9786085486412048,0.9774661660194397,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0006,1.3382798433303833,1.3232636451721191,-0.01501619815826416,0.7686747312545776,0.7724452018737793,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0007,0.4080052971839905,0.3740321397781372,-0.03397315740585327,0.9379288554191589,0.9440442323684692,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0008,2.209324836730957,2.2067394256591797,-0.0025854110717773438,0.3777073323726654,0.3613579273223877,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0009,2.0426669120788574,2.051558017730713,0.008891105651855469,0.5389147996902466,0.5378097891807556,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0010,1.9981956481933594,2.0047881603240967,0.006592512130737305,0.5661236047744751,0.5644301176071167,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0011,2.4100160598754883,2.3959250450134277,-0.014091014862060547,0.47715863585472107,0.4802331030368805,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0012,0.6744858622550964,0.6242378354072571,-0.050248026847839355,0.8556647896766663,0.8698475360870361,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0013,0.3772694170475006,0.3554360270500183,-0.0218333899974823,0.9433733820915222,0.9466894865036011,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0014,0.07479999959468842,0.08216789364814758,0.0073678940534591675,0.9889956712722778,0.9876434803009033,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0015,0.21683093905448914,0.1986195296049118,-0.01821140944957733,0.9681476354598999,0.9713230133056641,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0016,0.29955869913101196,0.2880077660083771,-0.011550933122634888,0.948338508605957,0.9501746296882629,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0017,1.4896305799484253,1.5379912853240967,0.04836070537567139,0.6911076307296753,0.6750313639640808,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0018,0.11181150376796722,0.11584215611219406,0.004030652344226837,0.9824846386909485,0.9817414879798889,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0019,2.6551353931427,2.6337993144989014,-0.021336078643798828,0.38810601830482483,0.39188921451568604,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0020,1.9594337940216064,1.9594337940216064,0.0,0.5733909606933594,0.5733909606933594,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0021,1.595435619354248,1.5928328037261963,-0.002602815628051758,0.6700084209442139,0.6704465746879578,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0022,0.4654759168624878,0.48550739884376526,0.020031481981277466,0.9227483868598938,0.9190149903297424,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0023,0.3084140419960022,0.3016483783721924,-0.0067656636238098145,0.9482529759407043,0.9494319558143616,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0024,2.0649595260620117,2.066153049468994,0.0011935234069824219,0.5370901226997375,0.5369259119033813,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0025,1.8399559259414673,1.8502048254013062,0.010248899459838867,0.5778165459632874,0.5740055441856384,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0026,1.2221816778182983,1.2571892738342285,0.035007596015930176,0.7686190009117126,0.7587066292762756,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0027,0.34289613366127014,0.3435567617416382,0.000660628080368042,0.9357210397720337,0.9356475472450256,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0028,1.5605947971343994,1.5646374225616455,0.004042625427246094,0.4722743034362793,0.4717612862586975,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0029,0.08873333781957626,0.08158443123102188,-0.007148906588554382,0.9852181077003479,0.9867517948150635,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0030,1.6748435497283936,1.7531983852386475,0.0783548355102539,0.6539818644523621,0.6340650916099548,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0031,2.1308939456939697,2.1535301208496094,0.02263617515563965,0.3619925379753113,0.3529070019721985,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0032,1.656128168106079,1.6582008600234985,0.0020726919174194336,0.5510355234146118,0.5508370995521545,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0033,0.0469689816236496,0.04319731891155243,-0.003771662712097168,0.9937160611152649,0.994301438331604,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0034,0.27492472529411316,0.2710273563861847,-0.003897368907928467,0.9476224780082703,0.9485225081443787,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0035,3.4489526748657227,3.4530482292175293,0.004095554351806641,0.1803424060344696,0.17818455398082733,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0036,0.27828773856163025,0.26491808891296387,-0.013369649648666382,0.9562682509422302,0.958433985710144,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0037,0.9805728197097778,1.011002540588379,0.030429720878601074,0.830748975276947,0.8231306076049805,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0038,1.8119803667068481,1.835890769958496,0.02391040325164795,0.610159695148468,0.6061276197433472,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0039,0.2705494165420532,0.2533794939517975,-0.017169922590255737,0.959526538848877,0.9624521732330322,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0040,1.922053575515747,1.8243157863616943,-0.09773778915405273,0.6038022041320801,0.6302462220191956,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0041,1.016859769821167,0.9906520843505859,-0.026207685470581055,0.7800043225288391,0.7854340076446533,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0042,2.685391902923584,2.723330497741699,0.037938594818115234,0.35180604457855225,0.3644182085990906,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0043,0.49585387110710144,0.5432019233703613,0.04734805226325989,0.9204785227775574,0.9111803770065308,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0044,0.9719741940498352,0.9854450225830078,0.013470828533172607,0.6164991855621338,0.589409351348877,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0045,2.0702106952667236,2.0505428314208984,-0.019667863845825195,0.5550375580787659,0.5686748623847961,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0046,0.06902027875185013,0.07207239419221878,0.0030521154403686523,0.99167799949646,0.9912633895874023,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0047,2.0972061157226562,2.1020419597625732,0.004835844039916992,0.2995678186416626,0.2993279695510864,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0048,0.5061556100845337,0.4922933280467987,-0.013862282037734985,0.8908547163009644,0.8927918672561646,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0049,2.1167056560516357,2.1197409629821777,0.003035306930541992,0.3877337872982025,0.3872493803501129,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0050,0.35745933651924133,0.3307015597820282,-0.026757776737213135,0.937088131904602,0.94314044713974,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0051,1.055971622467041,1.074150562286377,0.018178939819335938,0.8209827542304993,0.8165894150733948,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0052,1.646309494972229,1.6647790670394897,0.018469572067260742,0.49305012822151184,0.46856018900871277,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0053,1.3991968631744385,1.398058533668518,-0.0011383295059204102,0.6239505410194397,0.6241045594215393,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0054,0.29818668961524963,0.2861825227737427,-0.012004166841506958,0.950436532497406,0.9522803425788879,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0055,1.3472094535827637,1.320494532585144,-0.02671492099761963,0.6761862635612488,0.6805234551429749,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0056,0.2461567223072052,0.23896700143814087,-0.007189720869064331,0.9612950086593628,0.9622631669044495,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0057,0.621994137763977,0.6388567090034485,0.016862571239471436,0.9016187787055969,0.8983464241027832,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0058,0.31361275911331177,0.28678497672080994,-0.02682778239250183,0.9302892684936523,0.9379487037658691,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0059,0.39033961296081543,0.3921031057834625,0.0017634928226470947,0.931430995464325,0.93120938539505,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0060,0.337533175945282,0.31356489658355713,-0.023968279361724854,0.9423370361328125,0.9476149678230286,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0061,2.5272364616394043,2.5790278911590576,0.05179142951965332,0.400278240442276,0.3748919665813446,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0062,2.5790812969207764,2.643514394760132,0.06443309783935547,0.3441660702228546,0.3250160217285156,0.22265625,control
L30_N1457,30,1457,lack_of_knowledge,lok_ctrl_0063,0.2778065800666809,0.2539401054382324,-0.023866474628448486,0.9516615271568298,0.9567762017250061,0.22265625,control
